species,country_of_origin,altitude_mean_meters,harvest_year,processing_method,aroma,flavor,aftertaste,acidity,body,balance,uniformity,sweetness,moisture,clean_cup,quakers,category_one_defects,category_two_defects,total_cup_points,predicted_score,error,shap_aroma,shap_flavor,shap_aftertaste,shap_acidity,shap_body,shap_balance,shap_uniformity,shap_sweetness,shap_moisture,shap_clean_cup,shap_quakers,shap_category_one_defects,shap_category_two_defects,top_feature
Arabica,Mexico,700.0,2012,Natural,7.83,7.58,7.58,7.5,7.75,7.67,10.0,10.0,0.13,10.0,0,5,5,83.75,83.6838333333333,-0.06616666666670312,0.17849020355987696,0.44054908525742714,0.12971367582297866,-0.12773123621292723,0.15119712326251958,0.3928207898033911,0.1041568701794006,0.08841782974380745,0.017552136822124014,0.1385953689036467,0.001669713686756605,-0.01239365880597495,0.008025867447386592,flavor
Arabica,United States (Hawaii),,,Natural,7.58,7.67,7.58,7.5,7.83,7.67,10.0,10.0,0.0,10.0,0,0,0,83.33,83.38736666666657,0.05736666666656731,-0.0461533515485148,0.48771871927701643,0.10654322069881182,-0.11759707782577,0.15859648383376654,0.294993607341633,0.10189846999492612,0.08346917390185152,0.015557856691534134,0.136627085061799,0.002589183074485844,0.0022878335363298386,-0.011934101234120264,flavor
Arabica,Costa Rica,185.0,2015,Washed,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10.0,0.11,10.0,0,0,4,80.67,81.46849999999995,0.7984999999999474,0.1298622509012778,0.3398193049514602,0.09819513080083295,0.03365092511550044,0.16376171596167083,-0.13488495453752167,-1.6344674238321135,0.09041835379079047,-0.010738444073849777,0.20518103213014985,0.0010811009155985221,0.004360967395188604,0.009490476618096919,uniformity
Arabica,Indonesia,1250.0,2017,Washed,7.83,7.75,7.25,7.5,7.42,7.33,10.0,10.0,0.11,10.0,0,0,5,82.5,82.38323333333325,-0.11676666666674862,0.17256757250534813,0.5690147062363827,-0.25412596550408245,-0.02820599407371581,-0.06952436194373392,-0.504527270882237,0.08106099995787051,0.08970651178384864,0.005944367693614387,0.13747571216170634,-0.000378076208175062,0.0020414707717536255,0.00941409697183601,flavor
Arabica,Indonesia,1500.0,2015,Semi-washed,7.25,7.67,7.58,7.92,7.83,7.58,10.0,10.0,0.13,10.0,0,0,8,83.5,83.40703333333335,-0.09296666666665487,-0.2742144924684315,0.5457370874711078,0.11166484853032833,0.1999010640976931,0.18966692176897937,0.13844525444452147,0.09813248457841396,0.09160544186635367,-0.009400675014256732,0.13893171937129553,-0.000459420326958914,0.00216787880304028,0.002085656348330632,flavor
Arabica,Guatemala,520.2570240000001,2013,Washed,7.83,7.75,7.25,7.92,7.5,7.17,10.0,10.0,0.11,10.0,0,0,2,82.92,82.2452666666665,-0.6747333333335064,0.13394794962546525,0.6308349482709905,-0.28431530518603026,0.16966954520892727,-0.017092625454530483,-0.9131326974562194,0.08331935309095413,0.09314890240754367,0.01587096900567161,0.14895830753246034,7.358732122047113e-06,0.0038888287668518194,0.007391568259537525,balance
Arabica,Colombia,,2016,Washed,7.75,7.58,7.42,7.67,7.83,7.58,9.33,10.0,0.0,9.33,7,0,6,82.08,82.62526666666677,0.5452666666667767,0.09062163085163363,0.5201218081072903,-0.0699761877392277,0.04608201208524148,0.15554826212962633,0.139856372695295,-0.3378258413467779,0.10556185585136982,-0.00199614770128781,-0.1772590082402156,-0.034565193054188786,0.0022517215568565786,0.014075817608124092,flavor
Arabica,Mexico,1250.0,2012,Washed,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10.0,0.12,10.0,0,0,9,80.0,79.99709999999993,-0.0029000000000678483,-0.08910678816419104,-1.6471582318453548,-0.017762761900729816,-0.17983511992938575,-0.08089326331616371,-0.19127331696784478,-0.5085366343692238,0.1225271739788627,0.017050339596807376,0.3703875973988868,0.005901157132172403,0.007856715911011818,0.015173568612210116,flavor
Arabica,Ethiopia,,2009,Natural,7.83,7.83,7.92,8.08,7.75,7.83,10.0,10.0,0.05,10.0,0,0,2,85.33,85.19393333333348,-0.13606666666652245,0.06866595973599236,1.1184155604893984,0.6995653643334211,0.2788930767466827,0.06299424785848225,0.4159938370074609,0.09218301346418563,0.11892836622865188,0.00035775577706927814,0.15353677033230143,0.002896406966987811,0.0009975897332387244,0.007735820796511106,flavor
Arabica,China,1400.0,2015,Natural,7.83,7.83,7.58,7.75,7.75,7.75,10.0,10.0,0.1,10.0,0,0,1,84.25,84.23336666666657,-0.016633333333430755,0.11032140133185307,0.9861436663194894,0.04122382506190378,0.04339857058397379,0.10782642870319743,0.40067565525809773,0.09543575049004419,0.10842112067429889,-0.0007560198949793211,0.14297336332635188,0.011531601810925236,0.0017387678478059357,0.011662971290793168,flavor
Arabica,Mexico,1250.0,2012,Semi-washed,7.25,7.33,7.17,7.25,7.08,7.0,8.67,10.0,0.14,10.0,0,0,0,78.75,79.39110000000008,0.6411000000000797,-0.08792014743497982,-1.3863756939435055,-0.01643869746601251,-0.10150500983948986,-0.1438449131737454,-0.6573485951295239,-0.8468339171137178,0.11274396222935096,0.009151746985561206,0.32842665741856436,0.0034365424810362927,0.011352466452919418,-0.006513965329399724,flavor
Arabica,Costa Rica,1850.0,2015,Washed,7.92,7.42,7.5,7.67,7.5,7.67,10.0,10.0,0.0,10.0,0,0,0,83.5,83.1358333333332,-0.3641666666668044,0.22137305334932258,-0.13137376043539073,0.07241519655285779,0.05865473302832954,-0.08214311591980197,0.4249323433103375,0.10920037410448515,0.10297374162726838,0.010650938062575334,0.169266148183897,0.0013859068169038812,0.004879937299550066,0.0008482734900798221,balance
Arabica,United States (Hawaii),,2013,Natural,7.5,7.5,7.58,7.42,7.92,7.67,10.0,10.0,0.11,10.0,0,0,0,83.17,83.24459999999988,0.07459999999987588,-0.08333426840822958,0.30144009317487214,0.12128664817845428,-0.15740977032570488,0.21761071944432617,0.3692922176279639,0.09586474200011183,0.08616672605028952,-0.010555056814402445,0.13817437546601227,0.0030377213079453096,0.002062544033795723,-0.011806255598356944,balance
Arabica,United States (Hawaii),,,Natural,7.83,7.67,7.5,7.67,7.5,7.58,10.0,9.33,0.03,10.0,0,2,0,82.67,82.21473333333334,-0.4552666666666596,0.16511572216526404,0.3577438119175729,-0.04133198870673462,0.030297820316152684,-0.06910233038235088,0.2199355171005393,0.09972480049359293,-0.8442680638120218,-0.01716202220318281,0.1445947736854016,0.0006337524636460284,-0.009242741602771491,0.005024718035296311,sweetness
Arabica,Colombia,1775.0,2013,Washed,7.5,7.5,7.0,7.42,7.5,7.58,10.0,10.0,0.0,10.0,0,2,0,81.83,82.0920444444443,0.26204444444429953,-0.09791100211749712,0.3085520825927463,-0.5123544564008846,-0.15554617438975168,-0.09331679211375786,0.14432869583779395,0.0897299195960226,0.09264493950155728,0.005353300584987724,0.14492217003566346,-0.000979795687812786,-0.009209345899311227,0.003061339041780676,aftertaste
Arabica,El Salvador,1450.0,2017,Washed,7.42,7.08,7.08,7.33,7.25,7.58,10.0,10.0,0.0,10.0,2,0,6,81.0,81.22413333333326,0.22413333333325625,-0.05079183365295077,-1.6168795821291289,0.03921998421769644,-0.11295913374657007,-0.16842344606963883,0.30994021562040924,0.16289207241236547,0.07453510633705356,0.006587061724121053,0.4018545379026361,-0.0026166791782828236,0.004893552603031037,0.0031119134296707196,flavor
Arabica,Colombia,1625.0,2012,Washed,7.75,7.58,7.5,7.67,7.83,7.75,9.33,10.0,0.0,10.0,0,0,4,83.0,83.21363333333349,0.21363333333349033,0.09268994882066715,0.5238035485859069,-0.008567191575785116,0.02895449441678136,0.16160644932390894,0.4058901474622733,-0.4443540637607604,0.10949862531217762,0.004768824325999832,0.13703749078190955,0.0022813074123848383,0.002686632717097685,0.024567555647848908,flavor
Arabica,Costa Rica,1300.0,2015,Washed,7.5,7.5,7.33,7.17,7.08,7.17,10.0,10.0,0.11,10.0,0,0,0,81.17,81.14283333333316,-0.027166666666843753,-0.023902904640110977,0.16104216309829622,-0.20721533528359917,-0.25311500398440123,-0.20443015549772078,-0.7906092394727311,0.07037130011041717,0.08547805947831122,0.004185983104560724,0.1351369042201142,-0.0007024749940397401,0.003093804122311309,-0.009269330791001482,balance
Arabica,Mexico,1550.0,2013,Washed,7.58,7.58,7.5,7.5,7.5,7.5,10.0,10.0,0.12,10.0,0,0,6,82.75,82.59849851851854,-0.1515014814814606,-0.010922247261810857,0.3030002150321627,0.03505628772002258,-0.06079207606481255,-0.05496703215031164,-0.10899331728610337,0.0858656704836328,0.09121348753831426,-0.004282417039725612,0.1349842325554449,0.00030676117504755817,0.0020774534464478903,0.013181936507280816,flavor
Arabica,Thailand,1200.0,2015,Natural,7.83,7.75,7.75,7.42,7.83,7.67,10.0,10.0,0.12,10.0,0,0,0,84.25,83.91293333333317,-0.3370666666668285,0.1465311806087849,0.6051126268996965,0.4116379224311126,-0.21190517486025945,0.13658100195413822,0.31493485951358785,0.1016190113615933,0.08978855475499369,0.003527778831859841,0.1443717715742721,0.001995868775714251,0.002007964920335749,-0.00603959729542006,flavor
Arabica,Taiwan,1200.0,2014,Washed,8.0,7.83,7.83,7.42,7.25,7.25,10.0,10.0,0.08,10.0,0,0,0,82.67,83.1199,0.4498999999999995,0.15957768740208578,1.085443398326689,0.5317507254677654,-0.18892148722002033,-0.2084939326518134,-0.7245316832222698,0.07260033462991113,0.09121334830930333,-0.01043771086007724,0.1401980098997211,0.002607704365150717,0.0017248661898148923,-0.005600824499202303,flavor
Arabica,Mexico,800.0,2012,Washed,6.92,6.92,6.92,6.92,7.17,7.0,10.0,10.0,0.12,2.67,0,4,24,71.08,73.48006666666663,2.400066666666632,-0.3628414461432839,-3.721419305343237,-0.42329168237100345,-0.0729804061541065,-0.03839355909632181,-0.470380990408296,0.20734093329159528,0.3229880417616135,0.004773477930993899,-4.142286762260624,0.0010765918789104774,-0.0009239200553301457,0.0036361297728941394,clean_cup
Arabica,Colombia,1800.0,2013,Natural,7.5,7.42,7.58,7.5,7.58,7.58,10.0,10.0,0.0,10.0,0,4,4,82.83,82.64156666666685,-0.18843333333315115,-0.07426299029523666,-0.11673429848909654,0.17129775276784104,-0.06635536195937286,0.06813251040447944,0.14341774648503555,0.10677830836558698,0.08993557265197404,0.007969028279914851,0.1599018727995799,9.952295221437228e-05,-0.02503935247938538,0.003656791320205607,aftertaste
Arabica,United States (Hawaii),,2013,Natural,7.08,6.92,6.83,6.67,7.58,7.42,8.67,10.0,0.12,9.33,0,1,5,77.25,78.37096666666677,1.1209666666667744,-0.10532697200709926,-2.1856588032086997,-0.7609530957743703,-0.2378529037561315,0.07965394798474307,0.0326105444399439,-0.8624812480226549,0.10392942263546714,0.011281938068203812,0.11361038854825523,0.0014762152229830575,0.009058027521001013,-0.0011503588479376073,flavor
Arabica,Colombia,1850.0,2014,Washed,8.0,7.58,7.25,7.58,7.92,7.58,10.0,10.0,0.11,10.0,0,0,0,83.5,83.16246666666653,-0.337533333333468,0.20682622011595167,0.3587170066420841,-0.2741579565441135,-0.008856571213037708,0.20348151951725857,0.16638091972491023,0.09719910698111854,0.09659034516682538,0.0010149367341319227,0.1397563076638417,0.0014013240783786146,0.002372322197292603,-0.001028378260891007,flavor
Arabica,Nicaragua,1250.0,2017,Washed,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,0.1,10.0,0,0,5,80.0,79.64533333333335,-0.35466666666664537,-0.033023163265319205,-1.8545384709419537,-0.7090894192436604,-0.178911286929669,-0.0031703137717071636,-0.4141652975421434,0.1467930803133835,0.09719534002492078,0.014346745921258678,0.3825939809415436,0.0011612630073169115,0.018167605716251617,0.005203705240180759,flavor
Arabica,Nicaragua,,,Washed,7.58,7.5,7.25,7.25,7.5,7.25,10.0,10.0,0.1,10.0,0,0,1,81.67,81.51009999999994,-0.15990000000006432,0.023885924321681618,0.17308141641981378,-0.24224497236602568,-0.24225966399942103,-0.012284498677686793,-0.6585366598028081,0.07054990316812254,0.0877388632514242,-0.0016572265926587467,0.13598930367275217,-0.0006929676726818122,0.0028084859783412577,0.0009525284362263492,balance
Arabica,Costa Rica,1300.0,2015,Washed,7.75,7.42,7.42,7.25,7.17,7.42,10.0,10.0,0.0,10.0,0,0,0,82.08,81.93106666666671,-0.1489333333332894,0.16033006659572496,-0.1147660159359486,0.021193894522619824,-0.23794774787744538,-0.21711007836707238,-0.19821880788159021,0.09375445480147596,0.0942566446597368,0.003747075671787676,0.15189502669481186,0.00046548476863926346,0.0030720594151596873,-0.0023749542641723393,acidity
Arabica,United States (Hawaii),,2013,Natural,7.58,7.67,7.58,7.67,7.42,7.42,9.33,6.0,0.12,9.33,0,1,5,77.58,80.06133333333334,2.481333333333339,-0.01105319518903025,0.46816521184927323,0.079593580924806,0.021047322982989496,-0.08412122326036718,-0.4913659568596065,-0.28986418260262536,-1.7822452373404667,-0.0010204957083980418,-0.06423946399375635,0.001444542070502484,0.005914455948965873,0.03630841064809804,sweetness
Arabica,Brazil,900.0,2015,Natural,7.58,7.83,7.33,7.67,7.42,7.33,10.0,10.0,0.12,10.0,0,2,6,82.83,82.64359999999986,-0.18640000000013401,-0.02490572192091431,0.9751957307204985,-0.23810954977827123,0.05438179412290672,-0.07533431984255562,-0.5103091167755058,0.07140230117096959,0.08544266281456278,-0.008191439876028155,0.13634923308222457,0.00052296711518945,-0.0036381481754402373,0.008024043479437838,flavor
Arabica,Nicaragua,1100.0,2015,Washed,7.33,7.33,7.33,7.42,7.33,7.33,10.0,10.0,0.11,10.0,0,0,1,81.08,81.37859999999998,0.2985999999999791,-0.0887247113911792,-1.1270094535140287,0.1442985364843614,-0.030731518205232098,-0.07943308004505709,-0.18382212513680038,0.13682873602937834,0.07511785685617317,-0.0026134426041558812,0.3506483768720141,0.00047647793650571423,0.0033832710436523116,0.007411511811448507,flavor
Arabica,United States (Hawaii),,2012,Washed,7.42,7.33,7.33,7.33,7.17,7.83,10.0,10.0,0.1,10.0,0,1,1,81.67,81.77130000000004,0.10130000000003747,-0.06971368445604853,-1.31180582710324,0.14575343211357744,-0.14340958914658195,-0.196709691874339,0.5678884950410098,0.1522347317233719,0.07999059547520648,0.007079202294502676,0.35437298872074796,0.0009417399869903742,0.0035559698027154336,0.008352073559171625,flavor
Arabica,El Salvador,1200.0,2016,Washed,7.67,7.67,7.67,7.67,7.5,7.67,10.0,9.33,0.0,10.0,0,0,7,82.67,83.00519999999999,0.3351999999999862,0.03785490703388253,0.420500692422819,0.2982289860147914,0.02346248277029297,-0.04852481812010232,0.48973117006167144,0.10488669531173313,-0.6672600173654187,0.008166886150847787,0.14957967980259743,0.0014022042573840917,0.004952787872462728,0.00944877992411303,sweetness
Arabica,Mexico,1296.0,2014,Natural,7.67,7.58,7.42,7.5,7.42,7.5,10.0,10.0,0.11,10.0,0,0,0,82.67,82.68186666666651,0.011866666666506376,0.11006153248240189,0.3119299419883361,-0.046020350075254964,-0.04384963820349862,-0.0907814201641562,-0.05250425281368229,0.08506063622061186,0.09560979534729727,0.0038427996507812393,0.13475635831780983,0.0010287922970269345,0.002319687101410253,-0.0023567793453335563,flavor
Arabica,Colombia,442.0,2015,Natural,7.58,7.67,7.67,7.17,7.75,7.83,10.0,10.0,0.0,10.0,0,0,2,83.25,83.28166666666661,0.031666666666609444,-0.03863288565370367,0.4777223998393612,0.20860066335297384,-0.4141729423855594,0.13039652722131226,0.4092686259498625,0.09699586042636696,0.08279136615950777,0.00414556929470415,0.1380200308358526,0.005203359682501239,0.002186260653863444,0.006372267426709491,flavor
Arabica,Ethiopia,1900.0,2014,Washed,7.83,8.08,7.92,8.08,8.0,7.92,10.0,10.0,0.1,10.0,0,0,4,85.83,85.74983333333334,-0.08016666666665628,0.05165374887605061,1.6072574568689237,0.7380730631121414,0.20526467799986903,0.13080410176303114,0.4549855708485108,0.09860539236951942,0.129050829084989,0.004832143692948746,0.14671041885334435,0.0010202584025235076,0.0011022472149727464,0.0077038603835820505,flavor
Arabica,Mexico,1800.0,2012,Washed,6.5,6.67,6.42,7.17,7.33,6.5,8.0,10.0,0.11,6.0,0,0,0,71.0,71.6372666666666,0.6372666666666049,-0.35333188206775196,-4.240495509333109,-1.214049631015036,0.002457899186581724,-0.02302158784004483,-0.8089799590308813,-0.5908243811337783,0.33576030253312533,-0.03059256717244236,-3.586551738474355,0.0017732558631608887,-0.013204646278067462,-0.014442452433626959,flavor
Arabica,Colombia,,2016,Washed,7.83,7.58,7.58,7.58,7.5,7.58,10.0,10.0,0.0,10.0,0,1,2,83.33,83.15420000000007,-0.17579999999992424,0.17507849188718919,0.3464025821467451,0.13015305486861847,-0.01109866129764181,-0.07624415245823393,0.10767882450320218,0.09572558858372511,0.08369310843926239,-0.005081411009243925,0.13610897316515247,0.0005936225891552577,-0.004390725262497491,0.0028111399816422434,flavor
Arabica,Brazil,1100.0,2017,Honey,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,0.11,10.0,0,0,5,80.08,80.1372000000002,0.05720000000020775,-0.16234559134233134,-1.612070662240099,-0.3096723646600215,-0.1358704031661802,-0.10850226653450176,-0.3429310146950964,0.1612553133839154,0.08435128542254466,-0.0008390412660200595,0.38446515100761347,0.0007725488557752992,0.008302267710061064,-0.0024847863386212874,flavor
Arabica,United States (Hawaii),,2012,Washed,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,0.12,10.0,0,5,7,80.33,81.19170000000001,0.8617000000000132,-0.19331577085875917,0.4007132765869602,-0.6409130202870639,-0.13738511362164896,0.14981595283274746,-0.5481577944160104,-0.2377139837782559,0.09552667147063862,0.0016140342902799586,0.1513601051975202,-0.00018766203990597854,-0.024915930907358292,0.0024896716679592714,aftertaste
Arabica,Guatemala,399.48307200000005,2012,Washed,7.17,7.17,6.5,7.17,7.0,6.83,10.0,10.0,0.11,10.0,0,1,4,78.33,78.1474333333333,-0.18256666666670185,-0.05522945725108003,-2.2824866436763553,-1.430180861528227,-0.12572052201965753,-0.07638319623950605,-0.6965442135500719,0.1824293903085772,0.08459885504740178,0.0021859933177583632,0.3679477415884805,0.0006823279526892007,0.00772098906684737,-0.004356633546450552,flavor
Arabica,Taiwan,1200.0,2012,Washed,7.83,7.83,7.75,8.0,7.5,7.75,10.0,10.0,0.11,10.0,0,0,0,84.42,84.52196666666669,0.10196666666668364,0.10221453538955598,1.049634142360883,0.3624861943279842,0.17213458792211314,-0.07702827739743777,0.39176739762459156,0.09137684306274176,0.11872680600740618,-0.0049412952041577056,0.15097220105036646,0.003395140473039905,0.000531860866972589,-0.012073033680311639,flavor
Arabica,Indonesia,1325.0,2012,Semi-washed,7.75,7.83,7.67,8.0,8.08,7.83,10.0,10.0,0.11,10.0,0,0,3,85.17,84.6095333333332,-0.5604666666667981,0.037314110391291545,1.0425911184806336,0.14894170250476435,0.19062895944481137,0.1683401586149696,0.461320658740958,0.09631502963752524,0.12071518239100579,-0.005992132616042946,0.1474407792890767,0.008096681424136136,0.0011481315068955446,0.019903389660398573,flavor
Arabica,El Salvador,1200.0,2010,Natural,7.75,8.0,8.0,8.33,7.67,7.92,10.0,9.33,0.15,10.0,0,0,3,84.75,85.05530000000013,0.30530000000013047,-0.020032353495994262,1.39505776796804,1.1715376608948154,0.28483291320353893,0.0036264997049162504,0.4546177114022743,0.09114801253069174,-0.6512593813791889,-0.008363337944908402,0.14752058965097783,0.000972799032857564,-0.0003325801029566181,0.013204134671986062,flavor
Arabica,Taiwan,850.0,2014,Washed,7.08,6.83,6.83,7.25,7.42,7.08,10.0,10.0,0.11,10.0,0,0,0,79.25,79.04966666666672,-0.2003333333332762,-0.09802644475508819,-2.205445873090883,-0.8474251330316291,-0.06871741494945452,0.005181594619549492,-0.506710518797017,0.13884136216827384,0.09376859153953414,0.0013528565721785497,0.3556635387360592,0.0005846797054424605,0.02148365373951505,-0.013653789652741034,flavor
Arabica,Colombia,1800.0,2012,Washed,7.75,7.58,7.67,7.25,7.58,7.42,10.0,10.0,0.11,10.0,0,0,3,82.67,82.69783333333352,0.02783333333351834,0.09878802926676683,0.33686404588511326,0.24857667890133234,-0.2565983679984624,0.08216578894253306,-0.3020304125460425,0.0864878111401363,0.09026542521973475,-0.0025290391826329212,0.13334793324578373,0.0006684467951298276,0.002944998401890007,0.006112431399134999,flavor
Arabica,Guatemala,,2012,Washed,7.33,7.5,7.33,7.42,7.17,7.33,10.0,10.0,0.11,10.0,0,0,1,81.5,81.64223333333338,0.14223333333337962,-0.11718060592997002,0.2161825309317505,-0.1559258957051723,-0.07335057575537549,-0.20796134156990775,-0.4803880531742046,0.07015031785026594,0.08855491176623866,-0.001780269163669529,0.1310830246936032,-0.002726302822283216,0.0017913003514200537,0.0010147279977044089,balance
Arabica,Colombia,,,Washed,7.08,7.25,7.0,7.5,7.08,7.33,10.0,10.0,0.0,10.0,0,0,2,80.58,80.57593333333324,-0.004066666666759033,-0.18018782674636435,-1.4925452922365776,-0.3183684393536738,0.04343452029804264,-0.18310933188409037,-0.15749040949843918,0.17304461682426278,0.08578126481532113,0.008375039750869659,0.41024521232581396,0.0007802366476995671,0.008053054974649402,0.0051511235529131515,flavor
Robusta,Uganda,1488.0,2014,Semi-washed,8.0,7.67,7.75,7.5,7.67,7.58,10.0,7.58,0.12,10.0,0,0,2,81.5,82.2313666666665,0.7313666666665029,0.2192619306388783,0.3630006938449857,0.4926488665703855,-0.08383480186238848,0.11429237628302648,0.17219826437030566,0.08845059277363831,-1.4685737259441334,0.008918994499575113,0.14205559781558508,0.0007325802235207651,0.0019448188552567316,0.007500914735124797,sweetness
Arabica,Guatemala,371.61216,2014,Washed,7.25,7.33,6.83,7.0,7.0,7.17,10.0,10.0,0.1,10.0,0,1,4,79.42,79.62793333333357,0.2079333333335711,-0.08593817282869902,-1.5220812875991894,-0.8010395017570163,-0.24352742529081442,-0.08131804510979429,-0.4055826795783421,0.14176843837139383,0.09691697275945446,0.0035387937968720615,0.34560277050778176,0.0008024435303377503,0.005331439098972651,0.0006900235694704954,flavor
Arabica,Colombia,442.0,2017,Washed,7.83,7.83,7.58,7.58,7.58,7.58,10.0,10.0,0.11,10.0,0,0,1,83.75,83.59753333333327,-0.15246666666672581,0.1110088810841315,0.9391021655377443,0.07952828425435474,-0.09645404620665991,0.01994596928850017,0.043661025532846065,0.08995097310083328,0.09218920712393193,-0.0006698595173243894,0.13573713204648985,0.005176603040608567,0.002252049106259191,0.003335385078692675,flavor
Arabica,Brazil,890.0,2017,Natural,7.67,7.67,7.58,7.75,7.67,7.67,10.0,10.0,0.11,10.0,0,0,5,83.75,83.72243333333351,-0.02756666666648755,0.02348810734393668,0.5228201226401632,0.09367282128603069,0.12177303326726523,0.1023094217211418,0.3276989940326366,0.10460551065689058,0.0920680535901923,-0.0038418099159904166,0.14505070364884418,0.0031638863887131176,0.0025179670700632706,0.014336957740534279,flavor
Arabica,El Salvador,1350.0,2017,Washed,7.5,7.5,7.75,7.58,7.92,7.83,10.0,9.33,0.0,10.0,0,0,1,82.92,83.25319999999988,0.33319999999987715,-0.10720855509839076,0.21946662804650455,0.5444762829223865,-0.024430480046240217,0.20968928358833988,0.6291354757489966,0.10039309493645658,-0.6716169294924295,0.007783021002821203,0.155562438373433,0.001923784409330231,0.0021698890409529333,0.013086502704948315,sweetness
Arabica,Costa Rica,1150.0,2015,Washed,8.08,7.75,7.67,7.83,7.5,7.92,10.0,10.0,0.1,10.0,0,0,2,84.67,84.22979999999981,-0.4402000000001891,0.21415021758236436,0.6286633443678313,0.2393599822111842,0.14555875687445413,-0.06655037501050523,0.5349967756841424,0.11524074123769713,0.09857071750883506,-0.005545359367112263,0.14619979392877072,0.0012784020889053639,0.00273083427396622,0.0023766047565552816,flavor
Arabica,Brazil,1100.0,2012,Semi-washed,7.83,7.75,7.5,7.75,7.5,7.58,10.0,10.0,0.12,10.0,0,0,2,83.58,83.48573333333346,-0.09426666666654171,0.15444725345913227,0.6174822507297676,0.0046907160766740735,0.13054883702383668,-0.07146714959887318,0.14040011724230805,0.10018379947976237,0.09833190948529161,-0.010124246835264503,0.14022114269531816,-0.00020917476844849685,0.002601860909002954,0.005856453571894944,flavor
Arabica,Colombia,1600.0,2014,Washed,7.67,7.67,7.83,7.58,7.58,7.83,10.0,10.0,0.11,10.0,0,2,7,84.0,84.11113333333341,0.11113333333341302,0.04467704670943071,0.538790820722754,0.5610979475501159,-0.069834550653184,0.01943699439783923,0.48162751666622833,0.09730121131766652,0.09874367758156083,-0.006059289023931899,0.15209945516526804,0.002913160522678132,-0.0005929001547665679,0.018162678668773222,aftertaste
Arabica,Colombia,1750.0,2013,Washed,7.83,7.5,7.67,7.33,7.67,7.67,10.0,10.0,0.11,10.0,0,0,1,83.25,83.24960000000002,-0.0003999999999848569,0.14710181894050933,0.2609333126807414,0.21302313884898683,-0.3168599528783562,0.10993081222812637,0.3455152709702247,0.09418529267978085,0.08291747520813991,-0.007464907001316567,0.13953477134662443,0.002260657105358179,0.0031017576701723036,0.0026509883381102464,balance
Arabica,China,1500.0,2015,Washed,7.5,7.67,7.42,7.67,7.5,7.5,10.0,10.0,0.11,10.0,0,0,2,82.75,82.76473333333328,0.014733333333282417,-0.09825322574853904,0.45778310643307984,-0.060035775791892,0.09286089176602255,-0.051589114805436355,-0.08004844849291579,0.09019288730926443,0.0972075261319485,0.001206045064007118,0.1376744891677487,-9.604323182421903e-05,0.001789144391249445,0.0032722872776760887,flavor
Arabica,Ethiopia,1606.5,2014,Natural,7.5,7.92,7.58,7.83,7.75,7.83,10.0,10.0,0.1,10.0,0,0,5,84.17,84.33210000000007,0.1621000000000663,-0.14389736436052464,1.2755074616199613,0.008402385571457815,0.08722135360989082,0.10354489056778282,0.4542600399924272,0.08887670076234042,0.1280005297943342,0.0014922686945943783,0.13950330116496348,0.0002819278702480196,0.0003343006734629956,0.015802640176165526,flavor
Arabica,Mexico,1800.0,2012,Washed,7.5,7.42,7.42,7.5,7.25,7.5,10.0,10.0,0.13,10.0,0,3,13,82.08,82.12389999999998,0.0438999999999794,-0.06979682379130148,-0.08995775331995201,0.019232567400205878,-0.025369143521434667,-0.18442339714042016,-0.006077979221166255,0.09671016486542373,0.09756185930858993,-0.02014766807098955,0.1592142268871373,-0.0008839759398307345,-0.015451731050507999,-0.009479910268670398,body
Arabica,Colombia,1775.0,2014,Washed,7.92,7.75,7.67,7.92,7.67,7.75,10.0,10.0,0.0,10.0,0,0,3,84.42,84.34580000000015,-0.07419999999984839,0.18965591856473055,0.6469210027685409,0.20751560577041775,0.19816030706207705,0.09268367379582312,0.4512998811782147,0.12228701072012624,0.10107514080123829,0.0036049239395334835,0.1478957008292256,0.0008463186523470502,0.003067685706067143,0.00801726634872519,flavor
Arabica,Brazil,1250.0,2011,Semi-washed,7.83,7.83,7.58,7.67,7.5,7.58,10.0,10.0,0.12,10.0,0,0,3,83.83,83.66209999999998,-0.16790000000001726,0.12659071168094066,0.9662300576029635,0.0886570685663826,-0.0068819403239318904,-0.07211243363648573,0.05688759733829304,0.08958048432978595,0.09212934138689353,-0.003204646701797069,0.1385055900003889,0.0038662884676157307,0.00208177487032501,0.007000542555717737,flavor
Arabica,Taiwan,,2016,Semi-washed,7.58,7.58,7.17,7.17,7.0,7.0,10.0,10.0,0.11,10.0,0,0,0,83.5,81.79073333333295,-1.7092666666670482,0.031944286978622345,0.425894197832514,-0.2373514420356025,-0.19681940814823887,-0.004373332965779886,-0.7077806252798576,0.07166404271856378,0.09268940411364752,0.005373308502863959,0.13665322553387646,-0.00019471167105545144,0.003455437785712376,-0.003190613894854028,balance
